"","Week","Customer","Product","Qty"
"827",2,60,"dextro",TRUE
"828",2,60,"olives",TRUE
"829",2,60,"tomates",TRUE
"830",2,61,"eau",TRUE
"831",2,61,"soda",TRUE
"832",2,61,"chocololat",TRUE
"833",2,62,"pates",TRUE
"834",2,62,"bolo",TRUE
"835",2,62,"pommes",TRUE
"836",2,62,"chocololat",TRUE
"837",2,62,"olives",TRUE
"838",2,62,"cure-dents",TRUE
"839",2,63,"pates",TRUE
"840",2,63,"pommes",TRUE
"841",2,63,"vin rouge",TRUE
"842",2,63,"dextro",TRUE
"843",2,63,"olives",TRUE
"844",2,63,"cure-dents",TRUE
"845",2,63,"tomates",TRUE
"846",2,64,"eau",TRUE
"847",2,64,"pates",TRUE
"848",2,64,"langes",TRUE
"849",2,64,"vin rouge",TRUE
"850",2,64,"soda",TRUE
"851",2,64,"chocololat",TRUE
"852",2,64,"dextro",TRUE
"853",2,64,"tomates",TRUE
"854",2,64,"lait poudre",TRUE
"855",2,65,"langes",TRUE
"856",2,65,"soda",TRUE
"857",2,65,"cure-dents",TRUE
"858",2,65,"lait poudre",TRUE
"859",2,66,"pommes",TRUE
"860",2,66,"soda",TRUE
"861",2,66,"cure-dents",TRUE
"862",2,67,"eau",TRUE
"863",2,67,"poires",TRUE
"864",2,67,"biere",TRUE
"865",2,67,"soda",TRUE
"866",2,67,"serviette",TRUE
"867",2,68,"eau",TRUE
"868",2,68,"biere",TRUE
"869",2,68,"serviette",TRUE
"870",2,68,"dextro",TRUE
"871",2,68,"olives",TRUE
"872",2,68,"cure-dents",TRUE
"873",2,69,"pates",TRUE
"874",2,69,"langes",TRUE
"875",2,69,"soda",TRUE
"876",2,69,"chocololat",TRUE
"877",2,70,"eau",TRUE
"878",2,70,"pommes",TRUE
"879",2,70,"biere",TRUE
"880",2,70,"dextro",TRUE
"881",2,70,"olives",TRUE
"882",2,71,"poires",TRUE
"883",2,71,"biere",TRUE
"884",2,72,"eau",TRUE
"885",2,72,"pommes",TRUE
"886",2,72,"soda",TRUE
"887",2,72,"serviette",TRUE
"888",2,72,"dextro",TRUE
"889",2,73,"eau",TRUE
"890",2,73,"pates",TRUE
"891",2,73,"langes",TRUE
"892",2,73,"pommes",TRUE
"893",2,73,"biere",TRUE
"894",2,73,"soda",TRUE
"895",2,73,"dextro",TRUE
"896",2,73,"olives",TRUE
"897",2,73,"tomates",TRUE
"898",2,73,"lait poudre",TRUE
"899",2,74,"eau",TRUE
"900",2,74,"pates",TRUE
"901",2,74,"bolo",TRUE
"902",2,74,"langes",TRUE
"903",2,74,"chocololat",TRUE
"904",2,74,"dextro",TRUE
"905",2,74,"tomates",TRUE
"906",2,75,"eau",TRUE
"907",2,75,"langes",TRUE
"908",2,75,"vin rouge",TRUE
"909",2,75,"lait poudre",TRUE
"910",2,76,"eau",TRUE
"911",2,76,"pates",TRUE
"912",2,76,"bolo",TRUE
"913",2,76,"langes",TRUE
"914",2,76,"poires",TRUE
"915",2,76,"dextro",TRUE
"916",2,76,"tomates",TRUE
"917",2,76,"lait poudre",TRUE
"918",2,77,"pates",TRUE
"919",2,77,"bolo",TRUE
"920",2,77,"langes",TRUE
"921",2,77,"pommes",TRUE
"922",2,77,"soda",TRUE
"923",2,77,"chocololat",TRUE
"924",2,77,"dextro",TRUE
"925",2,77,"tomates",TRUE
"926",2,77,"lait poudre",TRUE
"927",2,78,"pates",TRUE
"928",2,78,"serviette",TRUE
"929",2,78,"tomates",TRUE
"930",2,79,"bolo",TRUE
"931",2,79,"langes",TRUE
"932",2,79,"poires",TRUE
"933",2,79,"chocololat",TRUE
"934",2,79,"lait poudre",TRUE
"935",2,80,"eau",TRUE
"936",2,80,"pates",TRUE
"937",2,80,"bolo",TRUE
"938",2,80,"langes",TRUE
"939",2,80,"serviette",TRUE
"940",2,80,"cure-dents",TRUE
"941",2,80,"lait poudre",TRUE
"942",2,81,"pates",TRUE
"943",2,81,"langes",TRUE
"944",2,81,"pommes",TRUE
"945",2,81,"poires",TRUE
"946",2,81,"chocololat",TRUE
"947",2,81,"tomates",TRUE
"948",2,81,"lait poudre",TRUE
"949",2,82,"chocololat",TRUE
"950",2,83,"eau",TRUE
"951",2,83,"vin rouge",TRUE
"952",2,83,"soda",TRUE
"953",2,83,"dextro",TRUE
"954",2,84,"pates",TRUE
"955",2,84,"bolo",TRUE
"956",2,84,"pommes",TRUE
"957",2,84,"soda",TRUE
"958",2,84,"chocololat",TRUE
"959",2,84,"tomates",TRUE
"960",2,85,"pates",TRUE
"961",2,85,"poires",TRUE
"962",2,85,"vin rouge",TRUE
"963",2,85,"tomates",TRUE
"964",2,86,"pates",TRUE
"965",2,86,"vin rouge",TRUE
"966",2,86,"biere",TRUE
"967",2,86,"chocololat",TRUE
"968",2,86,"tomates",TRUE
"969",2,86,"lait poudre",TRUE
"970",2,87,"pates",TRUE
"971",2,87,"soda",TRUE
"972",2,87,"olives",TRUE
"973",2,87,"tomates",TRUE
"974",2,88,"pates",TRUE
"975",2,88,"langes",TRUE
"976",2,88,"chocololat",TRUE
"977",2,88,"tomates",TRUE
"978",2,88,"lait poudre",TRUE
"979",2,89,"eau",TRUE
"980",2,89,"pates",TRUE
"981",2,89,"bolo",TRUE
"982",2,89,"langes",TRUE
"983",2,89,"pommes",TRUE
"984",2,89,"soda",TRUE
"985",2,89,"chocololat",TRUE
"986",2,89,"dextro",TRUE
"987",2,89,"olives",TRUE
"988",2,89,"tomates",TRUE
"989",2,89,"lait poudre",TRUE
"990",2,90,"eau",TRUE
"991",2,90,"pates",TRUE
"992",2,90,"langes",TRUE
"993",2,90,"pommes",TRUE
"994",2,90,"soda",TRUE
"995",2,90,"dextro",TRUE
"996",2,90,"olives",TRUE
"997",2,90,"lait poudre",TRUE
"998",2,91,"eau",TRUE
"999",2,91,"pates",TRUE
"1000",2,91,"bolo",TRUE
"1001",2,91,"langes",TRUE
"1002",2,91,"pommes",TRUE
"1003",2,91,"vin rouge",TRUE
"1004",2,91,"chocololat",TRUE
"1005",2,91,"tomates",TRUE
"1006",2,92,"pates",TRUE
"1007",2,92,"langes",TRUE
"1008",2,92,"pommes",TRUE
"1009",2,92,"vin rouge",TRUE
"1010",2,92,"soda",TRUE
"1011",2,92,"chocololat",TRUE
"1012",2,92,"dextro",TRUE
"1013",2,92,"cure-dents",TRUE
"1014",2,92,"tomates",TRUE
"1015",2,92,"lait poudre",TRUE
"1016",2,93,"eau",TRUE
"1017",2,93,"pates",TRUE
"1018",2,93,"bolo",TRUE
"1019",2,93,"langes",TRUE
"1020",2,93,"chocololat",TRUE
"1021",2,93,"lait poudre",TRUE
"1022",2,94,"pates",TRUE
"1023",2,94,"bolo",TRUE
"1024",2,94,"vin rouge",TRUE
"1025",2,94,"olives",TRUE
"1026",2,94,"tomates",TRUE
"1027",2,94,"lait poudre",TRUE
"1028",2,95,"vin rouge",TRUE
"1029",2,95,"soda",TRUE
"1030",2,95,"chocololat",TRUE
"1031",2,95,"serviette",TRUE
"1032",2,96,"biere",TRUE
"1033",2,96,"chocololat",TRUE
"1034",2,96,"serviette",TRUE
"1035",2,97,"eau",TRUE
"1036",2,97,"pommes",TRUE
"1037",2,97,"biere",TRUE
"1038",2,97,"serviette",TRUE
"1039",2,97,"dextro",TRUE
"1040",2,98,"bolo",TRUE
"1041",2,98,"langes",TRUE
"1042",2,98,"chocololat",TRUE
"1043",2,98,"olives",TRUE
"1044",2,98,"lait poudre",TRUE
"1045",2,99,"pates",TRUE
"1046",2,99,"poires",TRUE
"1047",2,99,"biere",TRUE
"1048",2,99,"dextro",TRUE
"1049",2,99,"olives",TRUE
"1050",2,99,"tomates",TRUE
"1051",2,100,"pates",TRUE
"1052",2,100,"langes",TRUE
"1053",2,100,"vin rouge",TRUE
"1054",2,100,"chocololat",TRUE
"1055",2,100,"olives",TRUE
"1056",2,100,"tomates",TRUE
"1057",3,1,"vin rouge",TRUE
"1058",3,1,"chocololat",TRUE
"1059",3,2,"pates",TRUE
"1060",3,2,"bolo",TRUE
"1061",3,2,"langes",TRUE
"1062",3,2,"pommes",TRUE
"1063",3,2,"vin rouge",TRUE
"1064",3,2,"soda",TRUE
"1065",3,2,"olives",TRUE
"1066",3,2,"cure-dents",TRUE
"1067",3,2,"lait poudre",TRUE
"1068",3,3,"eau",TRUE
"1069",3,3,"pates",TRUE
"1070",3,3,"poires",TRUE
"1071",3,3,"dextro",TRUE
"1072",3,3,"olives",TRUE
"1073",3,3,"tomates",TRUE
"1074",3,4,"eau",TRUE
"1075",3,4,"pommes",TRUE
"1076",3,4,"vin rouge",TRUE
"1077",3,4,"soda",TRUE
"1078",3,4,"dextro",TRUE
"1079",3,4,"olives",TRUE
"1080",3,4,"cure-dents",TRUE
"1081",3,5,"eau",TRUE
"1082",3,5,"poires",TRUE
"1083",3,5,"soda",TRUE
"1084",3,5,"dextro",TRUE
"1085",3,5,"olives",TRUE
"1086",3,5,"cure-dents",TRUE
"1087",3,5,"tomates",TRUE
"1088",3,6,"bolo",TRUE
"1089",3,6,"poires",TRUE
"1090",3,6,"vin rouge",TRUE
"1091",3,6,"chocololat",TRUE
"1092",3,7,"langes",TRUE
"1093",3,7,"pommes",TRUE
"1094",3,7,"poires",TRUE
"1095",3,7,"soda",TRUE
"1096",3,7,"chocololat",TRUE
"1097",3,7,"dextro",TRUE
"1098",3,7,"olives",TRUE
"1099",3,7,"cure-dents",TRUE
"1100",3,7,"lait poudre",TRUE
"1101",3,8,"pates",TRUE
"1102",3,8,"bolo",TRUE
"1103",3,8,"chocololat",TRUE
"1104",3,9,"pates",TRUE
"1105",3,9,"bolo",TRUE
"1106",3,9,"langes",TRUE
"1107",3,9,"pommes",TRUE
"1108",3,9,"poires",TRUE
"1109",3,9,"vin rouge",TRUE
"1110",3,9,"soda",TRUE
"1111",3,9,"olives",TRUE
"1112",3,9,"lait poudre",TRUE
"1113",3,10,"eau",TRUE
"1114",3,10,"langes",TRUE
"1115",3,10,"chocololat",TRUE
"1116",3,11,"eau",TRUE
"1117",3,11,"langes",TRUE
"1118",3,11,"pommes",TRUE
"1119",3,11,"chocololat",TRUE
"1120",3,11,"olives",TRUE
"1121",3,11,"tomates",TRUE
"1122",3,11,"lait poudre",TRUE
"1123",3,12,"pates",TRUE
"1124",3,12,"bolo",TRUE
"1125",3,12,"langes",TRUE
"1126",3,12,"vin rouge",TRUE
"1127",3,12,"chocololat",TRUE
"1128",3,13,"biere",TRUE
"1129",3,13,"chocololat",TRUE
"1130",3,14,"soda",TRUE
"1131",3,15,"eau",TRUE
"1132",3,15,"langes",TRUE
"1133",3,15,"pommes",TRUE
"1134",3,15,"vin rouge",TRUE
"1135",3,15,"chocololat",TRUE
"1136",3,15,"dextro",TRUE
"1137",3,15,"tomates",TRUE
"1138",3,15,"lait poudre",TRUE
"1139",3,16,"pates",TRUE
"1140",3,16,"soda",TRUE
"1141",3,16,"chocololat",TRUE
"1142",3,16,"dextro",TRUE
"1143",3,17,"bolo",TRUE
"1144",3,17,"langes",TRUE
"1145",3,17,"biere",TRUE
"1146",3,17,"lait poudre",TRUE
"1147",3,18,"serviette",TRUE
"1148",3,18,"dextro",TRUE
"1149",3,18,"olives",TRUE
"1150",3,18,"cure-dents",TRUE
"1151",3,19,"pommes",TRUE
"1152",3,19,"biere",TRUE
"1153",3,19,"dextro",TRUE
"1154",3,20,"langes",TRUE
"1155",3,20,"chocololat",TRUE
"1156",3,20,"olives",TRUE
"1157",3,20,"lait poudre",TRUE
"1158",3,21,"eau",TRUE
"1159",3,21,"pates",TRUE
"1160",3,21,"langes",TRUE
"1161",3,21,"poires",TRUE
"1162",3,21,"soda",TRUE
"1163",3,21,"olives",TRUE
"1164",3,21,"lait poudre",TRUE
"1165",3,22,"olives",TRUE
"1166",3,23,"pates",TRUE
"1167",3,23,"tomates",TRUE
"1168",3,24,"eau",TRUE
"1169",3,24,"pommes",TRUE
"1170",3,25,"pates",TRUE
"1171",3,25,"bolo",TRUE
"1172",3,25,"soda",TRUE
"1173",3,25,"chocololat",TRUE
"1174",3,25,"serviette",TRUE
"1175",3,25,"olives",TRUE
"1176",3,26,"pates",TRUE
"1177",3,26,"soda",TRUE
"1178",3,26,"olives",TRUE
"1179",3,26,"cure-dents",TRUE
"1180",3,27,"poires",TRUE
"1181",3,27,"olives",TRUE
"1182",3,28,"pates",TRUE
"1183",3,28,"soda",TRUE
"1184",3,28,"chocololat",TRUE
"1185",3,28,"olives",TRUE
"1186",3,28,"tomates",TRUE
"1187",3,29,"eau",TRUE
"1188",3,29,"pates",TRUE
"1189",3,29,"bolo",TRUE
"1190",3,29,"langes",TRUE
"1191",3,29,"pommes",TRUE
"1192",3,29,"soda",TRUE
"1193",3,29,"chocololat",TRUE
"1194",3,29,"lait poudre",TRUE
"1195",3,30,"eau",TRUE
"1196",3,30,"pates",TRUE
"1197",3,30,"bolo",TRUE
"1198",3,30,"langes",TRUE
"1199",3,30,"poires",TRUE
"1200",3,30,"biere",TRUE
"1201",3,30,"tomates",TRUE
"1202",3,31,"chocololat",TRUE
"1203",3,31,"serviette",TRUE
"1204",3,32,"pates",TRUE
"1205",3,32,"poires",TRUE
"1206",3,32,"soda",TRUE
"1207",3,32,"serviette",TRUE
"1208",3,33,"pates",TRUE
"1209",3,33,"bolo",TRUE
"1210",3,33,"langes",TRUE
"1211",3,33,"poires",TRUE
"1212",3,33,"vin rouge",TRUE
"1213",3,33,"soda",TRUE
"1214",3,33,"tomates",TRUE
"1215",3,34,"pommes",TRUE
"1216",3,34,"biere",TRUE
"1217",3,34,"soda",TRUE
"1218",3,34,"cure-dents",TRUE
"1219",3,35,"pates",TRUE
"1220",3,35,"langes",TRUE
"1221",3,35,"chocololat",TRUE
"1222",3,35,"serviette",TRUE
"1223",3,35,"olives",TRUE
"1224",3,35,"tomates",TRUE
"1225",3,35,"lait poudre",TRUE
"1226",3,36,"eau",TRUE
"1227",3,36,"langes",TRUE
"1228",3,36,"soda",TRUE
"1229",3,36,"chocololat",TRUE
"1230",3,36,"lait poudre",TRUE
"1231",3,37,"pates",TRUE
"1232",3,37,"pommes",TRUE
"1233",3,37,"biere",TRUE
"1234",3,37,"dextro",TRUE
"1235",3,38,"eau",TRUE
"1236",3,38,"pommes",TRUE
"1237",3,38,"vin rouge",TRUE
"1238",3,38,"olives",TRUE
"1239",3,39,"pates",TRUE
"1240",3,39,"pommes",TRUE
"1241",3,40,"pates",TRUE
"1242",3,40,"bolo",TRUE
"1243",3,40,"langes",TRUE
"1244",3,40,"soda",TRUE
"1245",3,40,"olives",TRUE
"1246",3,40,"lait poudre",TRUE
"1247",3,41,"pates",TRUE
"1248",3,41,"bolo",TRUE
"1249",3,41,"vin rouge",TRUE
"1250",3,41,"chocololat",TRUE
"1251",3,41,"olives",TRUE
"1252",3,42,"pates",TRUE
"1253",3,42,"soda",TRUE
"1254",3,42,"chocololat",TRUE
"1255",3,42,"tomates",TRUE
"1256",3,43,"pates",TRUE
"1257",3,43,"vin rouge",TRUE
"1258",3,43,"chocololat",TRUE
"1259",3,43,"olives",TRUE
"1260",3,43,"tomates",TRUE
"1261",3,44,"pommes",TRUE
"1262",3,44,"biere",TRUE
"1263",3,44,"olives",TRUE
"1264",3,45,"pates",TRUE
"1265",3,45,"langes",TRUE
"1266",3,45,"pommes",TRUE
"1267",3,45,"soda",TRUE
"1268",3,45,"chocololat",TRUE
"1269",3,45,"tomates",TRUE
"1270",3,45,"lait poudre",TRUE
"1271",3,46,"eau",TRUE
"1272",3,46,"pates",TRUE
"1273",3,46,"pommes",TRUE
"1274",3,46,"vin rouge",TRUE
"1275",3,46,"dextro",TRUE
"1276",3,46,"tomates",TRUE
"1277",3,46,"lait poudre",TRUE
"1278",3,47,"pates",TRUE
"1279",3,47,"bolo",TRUE
"1280",3,47,"langes",TRUE
"1281",3,47,"soda",TRUE
"1282",3,47,"chocololat",TRUE
"1283",3,47,"tomates",TRUE
"1284",3,47,"lait poudre",TRUE
"1285",3,48,"pates",TRUE
"1286",3,48,"langes",TRUE
"1287",3,48,"poires",TRUE
"1288",3,48,"biere",TRUE
"1289",3,48,"chocololat",TRUE
"1290",3,48,"tomates",TRUE
"1291",3,48,"lait poudre",TRUE
"1292",3,49,"eau",TRUE
"1293",3,49,"pates",TRUE
"1294",3,49,"bolo",TRUE
"1295",3,49,"langes",TRUE
"1296",3,49,"soda",TRUE
"1297",3,49,"chocololat",TRUE
"1298",3,49,"serviette",TRUE
"1299",3,49,"tomates",TRUE
"1300",3,49,"lait poudre",TRUE
"1301",3,50,"pates",TRUE
"1302",3,50,"bolo",TRUE
"1303",3,50,"langes",TRUE
"1304",3,50,"soda",TRUE
"1305",3,50,"chocololat",TRUE
"1306",3,51,"eau",TRUE
"1307",3,51,"pates",TRUE
"1308",3,51,"pommes",TRUE
"1309",3,51,"biere",TRUE
"1310",3,51,"soda",TRUE
"1311",3,51,"dextro",TRUE
"1312",3,51,"olives",TRUE
"1313",3,52,"biere",TRUE
"1314",3,53,"eau",TRUE
"1315",3,53,"pates",TRUE
"1316",3,53,"bolo",TRUE
"1317",3,53,"langes",TRUE
"1318",3,53,"vin rouge",TRUE
"1319",3,53,"olives",TRUE
"1320",3,53,"tomates",TRUE
"1321",3,54,"eau",TRUE
"1322",3,54,"soda",TRUE
"1323",3,54,"dextro",TRUE
"1324",3,54,"olives",TRUE
"1325",3,55,"poires",TRUE
"1326",3,55,"biere",TRUE
"1327",3,55,"soda",TRUE
"1328",3,56,"pates",TRUE
"1329",3,56,"bolo",TRUE
"1330",3,57,"eau",TRUE
"1331",3,57,"pates",TRUE
"1332",3,57,"pommes",TRUE
"1333",3,57,"vin rouge",TRUE
"1334",3,57,"soda",TRUE
"1335",3,57,"chocololat",TRUE
"1336",3,57,"lait poudre",TRUE
"1337",3,58,"pates",TRUE
"1338",3,58,"pommes",TRUE
"1339",3,58,"chocololat",TRUE
"1340",3,58,"tomates",TRUE
"1341",3,59,"eau",TRUE
"1342",3,59,"pates",TRUE
"1343",3,59,"langes",TRUE
"1344",3,59,"pommes",TRUE
"1345",3,59,"soda",TRUE
"1346",3,59,"chocololat",TRUE
"1347",3,59,"dextro",TRUE
"1348",3,59,"tomates",TRUE
"1349",3,60,"eau",TRUE
"1350",3,60,"pates",TRUE
"1351",3,60,"pommes",TRUE
"1352",3,60,"soda",TRUE
"1353",3,60,"chocololat",TRUE
"1354",3,61,"eau",TRUE
"1355",3,61,"vin rouge",TRUE
"1356",3,61,"biere",TRUE
"1357",3,61,"soda",TRUE
"1358",3,61,"serviette",TRUE
"1359",3,62,"soda",TRUE
"1360",3,62,"chocololat",TRUE
"1361",3,63,"poires",TRUE
"1362",3,63,"vin rouge",TRUE
"1363",3,63,"olives",TRUE
"1364",3,63,"tomates",TRUE
"1365",3,64,"eau",TRUE
"1366",3,64,"pates",TRUE
"1367",3,64,"langes",TRUE
"1368",3,64,"vin rouge",TRUE
"1369",3,64,"chocololat",TRUE
"1370",3,64,"dextro",TRUE
"1371",3,64,"olives",TRUE
"1372",3,64,"tomates",TRUE
"1373",3,64,"lait poudre",TRUE
"1374",3,65,"eau",TRUE
"1375",3,65,"pates",TRUE
"1376",3,65,"bolo",TRUE
"1377",3,65,"langes",TRUE
"1378",3,65,"vin rouge",TRUE
"1379",3,65,"soda",TRUE
"1380",3,65,"chocololat",TRUE
"1381",3,65,"tomates",TRUE
"1382",3,65,"lait poudre",TRUE
"1383",3,66,"pommes",TRUE
"1384",3,66,"poires",TRUE
"1385",3,66,"chocololat",TRUE
"1386",3,66,"olives",TRUE
"1387",3,67,"pates",TRUE
"1388",3,68,"eau",TRUE
"1389",3,68,"tomates",TRUE
"1390",3,69,"eau",TRUE
"1391",3,69,"bolo",TRUE
"1392",3,69,"langes",TRUE
"1393",3,69,"chocololat",TRUE
"1394",3,69,"lait poudre",TRUE
"1395",3,70,"eau",TRUE
"1396",3,70,"pommes",TRUE
"1397",3,70,"serviette",TRUE
"1398",3,70,"dextro",TRUE
"1399",3,71,"pates",TRUE
"1400",3,71,"biere",TRUE
"1401",3,71,"chocololat",TRUE
"1402",3,71,"serviette",TRUE
"1403",3,72,"eau",TRUE
"1404",3,72,"dextro",TRUE
"1405",3,72,"olives",TRUE
"1406",3,73,"eau",TRUE
"1407",3,73,"pates",TRUE
"1408",3,73,"bolo",TRUE
"1409",3,73,"langes",TRUE
"1410",3,73,"pommes",TRUE
"1411",3,73,"poires",TRUE
"1412",3,73,"dextro",TRUE
"1413",3,74,"eau",TRUE
"1414",3,74,"pates",TRUE
"1415",3,74,"bolo",TRUE
"1416",3,74,"langes",TRUE
"1417",3,74,"soda",TRUE
"1418",3,74,"chocololat",TRUE
"1419",3,74,"dextro",TRUE
"1420",3,74,"lait poudre",TRUE
"1421",3,75,"pates",TRUE
"1422",3,75,"bolo",TRUE
"1423",3,75,"langes",TRUE
"1424",3,75,"vin rouge",TRUE
"1425",3,75,"biere",TRUE
"1426",3,75,"chocololat",TRUE
"1427",3,75,"tomates",TRUE
"1428",3,76,"eau",TRUE
"1429",3,76,"pates",TRUE
"1430",3,76,"langes",TRUE
"1431",3,76,"pommes",TRUE
"1432",3,76,"soda",TRUE
"1433",3,76,"olives",TRUE
"1434",3,76,"cure-dents",TRUE
"1435",3,76,"tomates",TRUE
"1436",3,77,"eau",TRUE
"1437",3,77,"pates",TRUE
"1438",3,77,"langes",TRUE
"1439",3,77,"soda",TRUE
"1440",3,77,"chocololat",TRUE
"1441",3,77,"tomates",TRUE
"1442",3,77,"lait poudre",TRUE
"1443",3,78,"pates",TRUE
"1444",3,78,"vin rouge",TRUE
"1445",3,78,"biere",TRUE
"1446",3,78,"soda",TRUE
"1447",3,78,"chocololat",TRUE
"1448",3,78,"tomates",TRUE
"1449",3,79,"pates",TRUE
"1450",3,79,"langes",TRUE
"1451",3,79,"pommes",TRUE
"1452",3,79,"soda",TRUE
"1453",3,79,"chocololat",TRUE
"1454",3,79,"olives",TRUE
"1455",3,80,"pates",TRUE
"1456",3,80,"bolo",TRUE
"1457",3,80,"langes",TRUE
"1458",3,80,"poires",TRUE
"1459",3,80,"chocololat",TRUE
"1460",3,80,"olives",TRUE
"1461",3,81,"langes",TRUE
"1462",3,81,"pommes",TRUE
"1463",3,81,"soda",TRUE
"1464",3,81,"chocololat",TRUE
"1465",3,81,"olives",TRUE
"1466",3,81,"tomates",TRUE
"1467",3,81,"lait poudre",TRUE
"1468",3,82,"pates",TRUE
"1469",3,82,"soda",TRUE
"1470",3,82,"serviette",TRUE
"1471",3,82,"dextro",TRUE
"1472",3,83,"pates",TRUE
"1473",3,83,"soda",TRUE
"1474",3,83,"tomates",TRUE
"1475",3,84,"eau",TRUE
"1476",3,84,"pates",TRUE
"1477",3,84,"bolo",TRUE
"1478",3,84,"langes",TRUE
"1479",3,84,"soda",TRUE
"1480",3,84,"chocololat",TRUE
"1481",3,85,"vin rouge",TRUE
"1482",3,85,"biere",TRUE
"1483",3,86,"langes",TRUE
"1484",3,86,"chocololat",TRUE
"1485",3,87,"bolo",TRUE
"1486",3,87,"serviette",TRUE
"1487",3,87,"olives",TRUE
"1488",3,88,"eau",TRUE
"1489",3,88,"soda",TRUE
"1490",3,88,"serviette",TRUE
"1491",3,88,"olives",TRUE
"1492",3,89,"eau",TRUE
"1493",3,89,"langes",TRUE
"1494",3,89,"pommes",TRUE
"1495",3,89,"poires",TRUE
"1496",3,89,"soda",TRUE
"1497",3,89,"serviette",TRUE
"1498",3,90,"pates",TRUE
"1499",3,90,"langes",TRUE
"1500",3,90,"serviette",TRUE
"1501",3,90,"dextro",TRUE
"1502",3,90,"olives",TRUE
"1503",3,91,"langes",TRUE
"1504",3,91,"pommes",TRUE
"1505",3,91,"chocololat",TRUE
"1506",3,91,"lait poudre",TRUE
"1507",3,92,"eau",TRUE
"1508",3,92,"pates",TRUE
"1509",3,92,"langes",TRUE
"1510",3,92,"pommes",TRUE
"1511",3,92,"chocololat",TRUE
"1512",3,92,"dextro",TRUE
"1513",3,92,"tomates",TRUE
"1514",3,93,"pates",TRUE
"1515",3,93,"langes",TRUE
"1516",3,93,"poires",TRUE
"1517",3,93,"soda",TRUE
"1518",3,93,"chocololat",TRUE
"1519",3,93,"serviette",TRUE
"1520",3,93,"olives",TRUE
"1521",3,93,"tomates",TRUE
"1522",3,93,"lait poudre",TRUE
"1523",3,94,"pates",TRUE
"1524",3,94,"langes",TRUE
"1525",3,94,"chocololat",TRUE
"1526",3,94,"serviette",TRUE
"1527",3,94,"tomates",TRUE
"1528",3,94,"lait poudre",TRUE
"1529",3,95,"serviette",TRUE
"1530",3,95,"tomates",TRUE
"1531",3,96,"eau",TRUE
"1532",3,97,"poires",TRUE
"1533",3,97,"biere",TRUE
"1534",3,98,"langes",TRUE
"1535",3,98,"poires",TRUE
"1536",3,98,"vin rouge",TRUE
"1537",3,98,"soda",TRUE
"1538",3,98,"chocololat",TRUE
"1539",3,99,"eau",TRUE
"1540",3,99,"pommes",TRUE
"1541",3,99,"poires",TRUE
"1542",3,99,"biere",TRUE
"1543",3,99,"dextro",TRUE
"1544",3,99,"olives",TRUE
"1545",3,99,"cure-dents",TRUE
"1546",3,100,"pates",TRUE
"1547",3,100,"chocololat",TRUE
"1548",3,100,"olives",TRUE
"1549",3,100,"cure-dents",TRUE
"1550",3,100,"tomates",TRUE
"1551",3,100,"lait poudre",TRUE
"1552",4,1,"pates",TRUE
"1553",4,1,"vin rouge",TRUE
"1554",4,2,"pates",TRUE
"1555",4,2,"bolo",TRUE
"1556",4,2,"langes",TRUE
"1557",4,2,"chocololat",TRUE
"1558",4,2,"olives",TRUE
"1559",4,2,"tomates",TRUE
"1560",4,2,"lait poudre",TRUE
"1561",4,3,"eau",TRUE
"1562",4,3,"pates",TRUE
"1563",4,3,"tomates",TRUE
"1564",4,4,"biere",TRUE
"1565",4,4,"soda",TRUE
"1566",4,4,"chocololat",TRUE
"1567",4,4,"dextro",TRUE
"1568",4,4,"olives",TRUE
"1569",4,4,"cure-dents",TRUE
"1570",4,5,"eau",TRUE
"1571",4,5,"pates",TRUE
"1572",4,5,"soda",TRUE
"1573",4,5,"serviette",TRUE
"1574",4,6,"chocololat",TRUE
"1575",4,6,"olives",TRUE
"1576",4,6,"cure-dents",TRUE
"1577",4,7,"eau",TRUE
"1578",4,7,"pates",TRUE
"1579",4,7,"langes",TRUE
"1580",4,7,"olives",TRUE
"1581",4,7,"tomates",TRUE
"1582",4,7,"lait poudre",TRUE
"1583",4,8,"biere",TRUE
"1584",4,8,"soda",TRUE
"1585",4,8,"chocololat",TRUE
"1586",4,9,"pates",TRUE
"1587",4,9,"bolo",TRUE
"1588",4,9,"langes",TRUE
"1589",4,9,"pommes",TRUE
"1590",4,9,"poires",TRUE
"1591",4,9,"chocololat",TRUE
"1592",4,9,"olives",TRUE
"1593",4,9,"cure-dents",TRUE
"1594",4,9,"lait poudre",TRUE
"1595",4,10,"langes",TRUE
"1596",4,10,"vin rouge",TRUE
"1597",4,10,"soda",TRUE
"1598",4,10,"chocololat",TRUE
"1599",4,10,"olives",TRUE
"1600",4,10,"cure-dents",TRUE
"1601",4,10,"lait poudre",TRUE
"1602",4,11,"pates",TRUE
"1603",4,11,"langes",TRUE
"1604",4,11,"vin rouge",TRUE
"1605",4,11,"chocololat",TRUE
"1606",4,11,"tomates",TRUE
"1607",4,11,"lait poudre",TRUE
"1608",4,12,"pates",TRUE
"1609",4,12,"langes",TRUE
"1610",4,12,"vin rouge",TRUE
"1611",4,12,"tomates",TRUE
"1612",4,13,"soda",TRUE
"1613",4,13,"chocololat",TRUE
"1614",4,13,"serviette",TRUE
"1615",4,13,"olives",TRUE
"1616",4,14,"vin rouge",TRUE
"1617",4,14,"biere",TRUE
